,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Solar (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-01-10 09:00:00,2802.4,2113.6905999999985,0.12635,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 10:00:00,2703.2,2704.3999999999987,0.11488,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 11:00:00,3003.5,3004.699999999999,0.10597,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 12:00:00,2796.1,4090.732392074448,0.09881999999999999,6.389635174,200.0,200.0,200.0,299.8220272484485,800.0,800.0
2024-01-10 13:00:00,2703.0,5000.0,0.09148999999999999,5.6777947788,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-10 14:00:00,2847.3,2849.923120636271,0.10941,2.17687936373,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-10 15:00:00,2800.3,2805.1000000000013,0.11996,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-10 16:00:00,2899.6,2904.4000000000005,0.12206,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-10 17:00:00,2395.2,-0.0,0.13919,-0.0,200.0,200.0,200.0,200.0,800.0000000000005,800.0
2024-01-10 18:00:00,2202.0,1004.3999999999996,0.13566,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 19:00:00,2195.3,2196.499999999999,0.12806,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 20:00:00,1699.8,1701.0000000000002,0.11628,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 21:00:00,1797.7,1798.9000000000003,0.10052,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 22:00:00,1801.5,1802.7000000000003,0.08946,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-10 23:00:00,2004.5,2244.3553720888044,0.08504,-0.0,200.0,200.0,200.0,200.0,200.0,438.65537208880545
2024-01-11 00:00:00,120.5,-0.0,0.0889,-0.0,200.0,200.0,200.0,200.0,200.0,316.7167167167167
2024-01-11 01:00:00,115.4,-0.0,0.08584,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 02:00:00,153.9,155.09999999999994,0.08454,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 03:00:00,161.4,162.59999999999994,0.07983,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 04:00:00,118.7,3719.8999999999996,0.07956999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 05:00:00,154.7,159.49999999999972,0.08375,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 06:00:00,1976.3,1981.0999999999997,0.08674,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 07:00:00,1798.3,1803.0999999999997,0.11006999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 08:00:00,1900.3,-0.0,0.13663,-0.0,200.0,200.0,200.0,694.9000000000003,800.0,800.0
2024-01-11 09:00:00,1796.0,103.99489999999952,0.12503,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 10:00:00,1703.4,1704.4470134847893,0.11001000000000001,0.152986515211,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 11:00:00,1995.3,1992.1454498500802,0.10329,4.35455014992,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 12:00:00,1803.8,2092.1824428052014,0.0963,7.20744160722,200.0,200.0,200.0,200.0,200.0,494.3898844124224
2024-01-11 13:00:00,1699.4,5000.0,0.09593,6.50450547199,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-11 14:00:00,1848.6,1319.362474892264,0.10269,2.96485980729,268.92733469955425,800.0,800.0,800.0,800.0,800.0
2024-01-11 15:00:00,796.7,-0.0,0.1143,-0.0,200.0,200.0,667.9584073648549,800.0,800.0,800.0
2024-01-11 16:00:00,901.4,-0.0,0.13309,-0.0,200.0,200.0,200.0,363.0904489574902,800.0,800.0
2024-01-11 17:00:00,800.7,-0.0,0.14543999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,759.8273585085326
2024-01-11 18:00:00,98.9,-0.0,0.13244999999999998,-0.0,200.0,200.0,200.0,200.0,200.0,659.167531150024
2024-01-11 19:00:00,204.4,-0.0,0.12821000000000002,-0.0,200.0,200.0,200.0,200.0,200.0,453.108363618874
2024-01-11 20:00:00,96.4,-0.0,0.11422,-0.0,200.0,200.0,200.0,200.0,200.0,355.25525525525524
2024-01-11 21:00:00,153.9,-0.0,0.10376,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 22:00:00,118.1,119.29999999999993,0.09448999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-11 23:00:00,148.2,268.4190190190189,0.08574,-0.0,200.0,200.0,200.0,200.0,200.0,319.01901901901897
2024-01-12 00:00:00,117.7,-0.0,0.08653,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 01:00:00,116.8,117.99999999999993,0.0833,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 02:00:00,145.8,146.99999999999994,0.08125,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 03:00:00,155.3,3756.5,0.07984000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 04:00:00,120.3,125.09999999999972,0.07998000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 05:00:00,152.0,156.79999999999973,0.0818,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 06:00:00,2981.6,2986.4000000000005,0.08666,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 07:00:00,2798.0,2802.800000000001,0.11186,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 08:00:00,2899.4,-0.0,0.13638,-0.0,200.0,200.0,200.0,200.0,295.8000000000004,800.0
2024-01-12 09:00:00,2802.2,2108.295799999999,0.13078,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 10:00:00,2702.6,2703.799999999999,0.11822,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 11:00:00,2996.3,2997.499999999999,0.11141,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 12:00:00,2795.9,2797.099999999999,0.10367,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 13:00:00,2696.2,5000.0,0.09988,-0.0,200.0,200.0,702.6000000000004,800.0,800.0,800.0
2024-01-12 14:00:00,2854.7,4155.6026,0.1013,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 15:00:00,1796.7,1801.4999999999998,0.10681,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-12 16:00:00,1904.5,913.5028013999984,0.11652,-0.0,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-01-12 17:00:00,1401.8,-0.0,0.1238,-0.0,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-01-12 18:00:00,1196.2,-0.0,0.12235,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 19:00:00,1199.2,1200.4000000000003,0.11601,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 20:00:00,1499.9,1501.1000000000004,0.10403,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 21:00:00,1600.9,1602.1000000000004,0.08877,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 22:00:00,1204.1,1205.3000000000002,0.08283,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-12 23:00:00,1498.2,1499.4000000000003,0.08009999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 00:00:00,120.5,121.69999999999993,0.07665000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 01:00:00,115.4,116.59999999999994,0.07485,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 02:00:00,153.9,155.09999999999994,0.07442,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 03:00:00,161.4,162.59999999999994,0.0735,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 04:00:00,118.7,119.89999999999993,0.07224,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 05:00:00,154.7,155.89999999999992,0.07085,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 06:00:00,1976.3,5000.0,0.06922,-0.0,222.49999999999983,800.0,800.0,800.0,800.0,800.0
2024-01-13 07:00:00,1798.3,2380.0225,0.07056,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-13 08:00:00,1900.3,1812.1133196259318,0.07252,-0.0,707.0133196259321,800.0,800.0,800.0,800.0,800.0
2024-01-13 09:00:00,1796.0,-0.0,0.07331,-0.0,200.0,200.0,200.0,706.3063063063064,800.0,800.0
2024-01-13 10:00:00,1703.4,-0.0,0.07301,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 11:00:00,1995.3,1996.5000000000002,0.07225,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 12:00:00,1803.8,1797.1015485539801,0.07056,7.89845144602,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 13:00:00,1699.4,5000.0,0.06789,7.22897680195,506.6289768019497,800.0,800.0,800.0,800.0,800.0
2024-01-13 14:00:00,1848.6,1098.0320710018837,0.06994,333.70507335,200.0,685.2594921770318,800.0,800.0,800.0,800.0
2024-01-13 15:00:00,796.7,-0.0,0.07071,183.48417468,200.0,200.0,667.9584073648549,800.0,800.0,800.0
2024-01-13 16:00:00,901.4,-0.0,0.07284,-0.0,200.0,200.0,200.0,363.0904489574902,800.0,800.0
2024-01-13 17:00:00,800.7,-0.0,0.07422,-0.0,200.0,200.0,200.0,200.0,200.0,759.8273585085326
2024-01-13 18:00:00,98.9,-0.0,0.07581,-0.0,200.0,200.0,200.0,200.0,200.0,659.167531150024
2024-01-13 19:00:00,204.4,-0.0,0.07382,-0.0,200.0,200.0,200.0,200.0,200.0,453.108363618874
2024-01-13 20:00:00,96.4,-0.0,0.07306,-0.0,200.0,200.0,200.0,200.0,200.0,355.25525525525524
2024-01-13 21:00:00,153.9,-0.0,0.07093,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 22:00:00,118.1,119.29999999999993,0.06766,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-13 23:00:00,148.2,149.39999999999992,0.06615,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 00:00:00,117.7,118.89999999999993,0.06606999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 01:00:00,116.8,3718.0,0.06409999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 02:00:00,145.8,150.59999999999974,0.06495000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 03:00:00,155.3,160.09999999999974,0.06606000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 04:00:00,120.3,125.09999999999972,0.06674,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 05:00:00,152.0,156.79999999999973,0.06734,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 06:00:00,2981.6,2986.4000000000005,0.06941,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 07:00:00,2798.0,2802.800000000001,0.07336,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 08:00:00,2899.4,2904.2000000000007,0.07673999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 09:00:00,2802.2,-0.0,0.08114,-0.0,200.0,200.0,200.0,200.0,393.0000000000002,800.0
2024-01-14 10:00:00,2702.6,4905.212576482699,0.08063,0.945558599463,200.0,794.5651350821622,800.0,800.0,800.0,800.0
2024-01-14 11:00:00,2996.3,-0.0,0.08184000000000001,5.92943005292,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 12:00:00,2795.9,2788.292853444939,0.08039,8.80714655506,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 13:00:00,2696.2,5000.0,0.07704000000000001,8.06755484847,200.0,200.0,710.6675548484704,800.0,800.0,800.0
2024-01-14 14:00:00,2854.7,4143.791934227448,0.07915000000000001,3.75117847893,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 15:00:00,1796.7,1801.4999999999998,0.08231999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-14 16:00:00,1904.5,913.5028013999984,0.08662,-0.0,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-01-14 17:00:00,1401.8,-0.0,0.09186,-0.0,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-01-14 18:00:00,1196.2,-0.0,0.09464,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 19:00:00,1199.2,1200.4000000000003,0.08526,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 20:00:00,1499.9,1501.1000000000004,0.07906,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 21:00:00,1600.9,1602.1000000000004,0.07841,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 22:00:00,1204.1,1205.3000000000002,0.07467,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-14 23:00:00,1498.2,1618.4190190190193,0.06934,-0.0,200.0,200.0,200.0,200.0,200.0,319.01901901901897
2024-01-15 00:00:00,117.7,-0.0,0.06965,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 01:00:00,116.8,117.99999999999993,0.06708,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 02:00:00,145.8,146.99999999999994,0.06598000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 03:00:00,155.3,3756.5,0.06403,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 04:00:00,120.3,125.09999999999972,0.06493,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 05:00:00,152.0,156.79999999999973,0.07057,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 06:00:00,2981.6,2986.4000000000005,0.07995000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 07:00:00,2798.0,2802.800000000001,0.08384,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 08:00:00,2899.4,2110.4062062062067,0.09642,-0.0,200.0,606.2062062062059,800.0,800.0,800.0,800.0
2024-01-15 09:00:00,2802.2,-0.0,0.09739,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 10:00:00,2702.6,2703.023162023023,0.09476000000000001,0.776837976976,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 11:00:00,2996.3,2991.839067099749,0.09026,5.66093290025,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 12:00:00,2795.9,4095.798698698698,0.08386,-0.0,200.0,200.0,200.0,298.69869869869854,800.0,800.0
2024-01-15 13:00:00,2696.2,5000.0,0.08215,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 14:00:00,2854.7,2859.500000000001,0.0845,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 15:00:00,1796.7,1801.4999999999998,0.08943999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 16:00:00,1904.5,1909.2999999999997,0.09702,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-15 17:00:00,1401.8,208.00300460620747,0.10592,-0.0,200.0,201.40300460620784,800.0,800.0,800.0,800.0
2024-01-15 18:00:00,1196.2,-0.0,0.11222,-0.0,200.0,200.0,200.0,201.6016016016017,800.0,800.0
2024-01-15 19:00:00,1199.2,-0.0,0.10745,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 20:00:00,1499.9,1501.1000000000004,0.10016,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 21:00:00,1600.9,1602.1000000000004,0.09026,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 22:00:00,1204.1,1205.3000000000002,0.0869,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-15 23:00:00,1498.2,1499.4000000000003,0.08392000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 00:00:00,117.7,118.89999999999993,0.07909000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 01:00:00,116.8,265.14714714714705,0.07904000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,347.1471471471471
2024-01-16 02:00:00,145.8,-0.0,0.07998999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 03:00:00,155.3,156.49999999999994,0.07826000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 04:00:00,120.3,3721.5,0.07656,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 05:00:00,152.0,156.79999999999973,0.08,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 06:00:00,2981.6,2986.4000000000005,0.09115000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 07:00:00,2798.0,2802.800000000001,0.11144,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 08:00:00,2899.4,-0.0,0.14872,-0.0,200.0,200.0,200.0,200.0,295.8000000000004,800.0
2024-01-16 09:00:00,2802.2,2108.295799999999,0.14303,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 10:00:00,2702.6,2703.799999999999,0.13535,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 11:00:00,2996.3,2997.499999999999,0.11352,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 12:00:00,2795.9,2797.099999999999,0.10043,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 13:00:00,2696.2,5000.0,0.09222,7.84062822941,200.0,200.0,710.4406282294103,800.0,800.0,800.0
2024-01-16 14:00:00,2854.7,4143.446459935969,0.09322,4.32335246285,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 15:00:00,1796.7,1801.4999999999998,0.10704999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-16 16:00:00,1904.5,913.5028013999984,0.10815999999999999,-0.0,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-01-16 17:00:00,1401.8,-0.0,0.12443000000000001,-0.0,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-01-16 18:00:00,1196.2,-0.0,0.12362000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 19:00:00,1199.2,1200.4000000000003,0.10831,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 20:00:00,1499.9,1501.1000000000004,0.09253,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 21:00:00,1600.9,1602.1000000000004,0.08412,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 22:00:00,1204.1,1205.3000000000002,0.07967,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-16 23:00:00,1498.2,1499.4000000000003,0.07769,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 00:00:00,117.7,118.89999999999993,0.06989,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 01:00:00,116.8,117.99999999999993,0.06936,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 02:00:00,145.8,146.99999999999994,0.06847,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 03:00:00,155.3,156.49999999999994,0.06756000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 04:00:00,120.3,121.49999999999993,0.06731000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 05:00:00,152.0,3753.2,0.06728,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 06:00:00,2981.6,2986.4000000000005,0.07065,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 07:00:00,2798.0,2802.800000000001,0.07994,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 08:00:00,2899.4,2904.2000000000007,0.09534999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 09:00:00,2802.2,2807.000000000001,0.10287,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 10:00:00,2702.6,2340.4819470230004,0.10690999999999999,366.918052977,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 11:00:00,2996.3,2501.6400786840013,0.10765999999999999,499.459921316,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 12:00:00,2795.9,2252.8857127360006,0.11406000000000001,547.814287264,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 13:00:00,2696.2,-0.0,0.11792,503.528195643,200.0,200.0,200.0,402.52819564300034,800.0,800.0
2024-01-17 14:00:00,2854.7,4664.995201211643,0.11797,389.779131341,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-17 15:00:00,1796.7,1296.4160062626306,0.12182,218.501815964,513.4178222266308,800.0,800.0,800.0,800.0,800.0
2024-01-17 16:00:00,1904.5,-0.0,0.12484,-0.0,200.0,200.0,200.0,404.40440440440443,800.0,800.0
2024-01-17 17:00:00,1401.8,-0.0,0.13644,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 18:00:00,1196.2,1197.4000000000003,0.12001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 19:00:00,1199.2,1200.4000000000003,0.11095999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 20:00:00,1499.9,1501.1000000000004,0.10661,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 21:00:00,1600.9,1602.1000000000004,0.09751,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 22:00:00,1204.1,1205.3000000000002,0.09136,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-17 23:00:00,1498.2,1499.4000000000003,0.08156000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 00:00:00,117.7,118.89999999999993,0.07734,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 01:00:00,116.8,117.99999999999993,0.07479999999999999,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 02:00:00,145.8,146.99999999999994,0.07296,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 03:00:00,155.3,3756.5,0.07257999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 04:00:00,120.3,125.09999999999972,0.07517,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 05:00:00,152.0,156.79999999999973,0.07848999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 06:00:00,2981.6,2986.4000000000005,0.0886,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 07:00:00,2798.0,2802.800000000001,0.10784,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 08:00:00,2899.4,-0.0,0.12224,-0.0,200.0,200.0,200.0,200.0,295.8000000000004,800.0
2024-01-18 09:00:00,2802.2,2108.295799999999,0.11863,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 10:00:00,2702.6,2702.171563286349,0.10790000000000001,1.62843671365,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 11:00:00,2996.3,2997.499999999999,0.1046,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 12:00:00,2795.9,2797.099999999999,0.09065000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 13:00:00,2696.2,4149.584737742251,0.08491,-0.0,200.0,200.0,200.0,452.184737742252,800.0,800.0
2024-01-18 14:00:00,2854.7,5000.0,0.08375,5.16744699549,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 15:00:00,1796.7,1801.4999999999998,0.09133,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-18 16:00:00,1904.5,913.5028013999984,0.09644,-0.0,200.0,404.2028013999986,800.0,800.0,800.0,800.0
2024-01-18 17:00:00,1401.8,-0.0,0.10144,-0.0,200.0,200.0,200.0,200.0,798.5985985985988,800.0
2024-01-18 18:00:00,1196.2,-0.0,0.10048,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 19:00:00,1199.2,1200.4000000000003,0.09118000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 20:00:00,1499.9,1501.1000000000004,0.08428000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 21:00:00,1600.9,1602.1000000000004,0.08054,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 22:00:00,1204.1,1205.3000000000002,0.07743000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-18 23:00:00,1498.2,1499.4000000000003,0.07133,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 00:00:00,120.5,121.69999999999993,0.0684,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 01:00:00,115.4,116.59999999999994,0.06534000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 02:00:00,153.9,155.09999999999994,0.06405,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 03:00:00,161.4,3762.6000000000004,0.06276,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 04:00:00,118.7,123.49999999999973,0.06332,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 05:00:00,154.7,159.49999999999972,0.06584999999999999,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 06:00:00,1976.3,1981.0999999999997,0.07404000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 07:00:00,1798.3,1803.0999999999997,0.08325,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 08:00:00,1900.3,-0.0,0.10104,-0.0,200.0,200.0,200.0,694.9000000000003,800.0,800.0
2024-01-19 09:00:00,1796.0,103.99489999999952,0.09987,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 10:00:00,1703.4,1387.0074040990003,0.09239,317.592595901,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 11:00:00,1995.3,1537.8172458720003,0.08385,458.682754128,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 12:00:00,1803.8,1294.1249505640003,0.0746,510.875049436,200.0,200.0,200.0,200.0,200.0,200.0
2024-01-19 13:00:00,1699.4,4818.2240771589995,0.0742,482.375922841,800.0,800.0,800.0,800.0,800.0,800.0
2024-01-19 14:00:00,1848.6,-0.0,0.07529999999999999,394.086826325,200.0,200.0,540.6868263250003,800.0,800.0,800.0
2024-01-19 15:00:00,796.7,508.9720636529977,0.07521,262.306338408,200.0,200.0,511.9245415596731,800.0,800.0,800.0
2024-01-19 16:00:00,901.4,-0.0,0.08223,-0.0,200.0,200.0,200.0,207.2126170181137,800.0,800.0
2024-01-19 17:00:00,800.7,-0.0,0.09089,-0.0,200.0,200.0,200.0,200.0,200.0,604.1054044010955
2024-01-19 18:00:00,98.9,-0.0,0.08886,-0.0,200.0,200.0,200.0,200.0,200.0,503.6012989966943
